X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
-21.699819564819336 -24.682214736938477 -24.176342010498047 1.3218708152536607 2804.0 2804.0 0.0
-21.6807918548584 -24.932432174682617 -24.190134048461914 1.3627811815414121 2953.0 2953.0 0.0
-21.68047332763672 -24.968669891357422 -24.184391021728516 1.364613615877998 3490.0 3490.0 0.0
-21.6811580657959 -24.99947738647461 -24.179428100585938 1.3664281170555874 3185.0 3185.0 0.0
-21.679445266723633 -25.208406448364258 -24.1724853515625 1.3719058236512607 3485.0 3485.0 0.0
-21.679813385009766 -25.210668563842773 -24.17264747619629 1.3719427061833753 3486.0 2143.0 0.008
-21.68937110900879 -25.39981460571289 -24.194124221801758 1.373183203336426 2143.0 3074.0 0.7320000000000005
-21.656919479370117 -25.820690155029297 -24.169910430908203 1.380924108517267 3483.0 3483.0 0.0
-21.656938552856445 -25.821680068969727 -24.170000076293945 1.380964644843886 3182.0 3483.0 0.9880000000000008
-21.658584594726562 -25.903196334838867 -24.177352905273438 1.3843021357355212 3182.0 3182.0 0.0
-21.604366302490234 -26.30821418762207 -24.148818969726562 1.3840073366182764 3480.0 3480.0 0.0
-21.596477508544922 -26.407642364501953 -24.15704345703125 1.3864778830213296 934.0 934.0 0.0
-21.558399200439453 -26.791284561157227 -24.11113929748535 1.3871615457198254 3471.0 3471.0 0.0
-21.545793533325195 -26.915433883666992 -24.118593215942383 1.3887599723341366 3476.0 3476.0 0.0
-21.520288467407227 -27.26889991760254 -24.0639705657959 1.3846634995394007 3469.0 3469.0 0.0
-21.51014518737793 -27.420896530151367 -24.06687355041504 1.385164202969223 3468.0 3468.0 0.0
-21.442956924438477 -27.788326263427734 -24.010990142822266 1.3825268084688722 3461.0 3462.0 0.8280000000000006
-21.434720993041992 -27.854665756225586 -24.011619567871094 1.3833859160186757 3462.0 3459.0 0.47600000000000037
-21.428071975708008 -27.925506591796875 -24.01177978515625 1.3845317727399806 3459.0 3459.0 0.0
-21.42779541015625 -27.926929473876953 -24.011503219604492 1.3843838984824113 3454.0 3459.0 0.9880000000000008
-21.405075073242188 -28.044069290161133 -23.988800048828125 1.3722089179425325 3454.0 3454.0 0.0
-21.355972290039062 -28.3892879486084 -23.97003936767578 1.3481733537351728 3453.0 3453.0 0.0
-21.32471466064453 -28.521404266357422 -23.941442489624023 1.3391718780919346 3450.0 3450.0 0.0
-21.264875411987305 -28.753936767578125 -23.926942825317383 1.3237826056820816 3448.0 3452.0 0.44400000000000034
-21.237979888916016 -28.82982063293457 -23.909879684448242 1.3139275933631684 2681.0 2040.0 0.21600000000000016
-21.21456527709961 -28.91480255126953 -23.897470474243164 1.3077306314839894 2681.0 3439.0 0.3000000000000002
-21.17212677001953 -29.11388397216797 -23.85650634765625 1.2913741763085702 3439.0 3439.0 0.0
-21.153661727905273 -29.219594955444336 -23.84201431274414 1.2923164897294581 3148.0 3148.0 0.0
-21.038623809814453 -29.537107467651367 -23.723114013671875 1.2657475918614642 3440.0 2035.0 0.08400000000000005
-21.030391693115234 -29.56293296813965 -23.714473724365234 1.266281943865806 3438.0 3421.0 0.44400000000000034
-20.800636291503906 -30.040239334106445 -23.414470672607422 1.2910165700783922 3141.0 3141.0 0.0
